unit,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,RUL,RUL_piecewise,flight_regime,sensor_1_norm,sensor_2_norm,sensor_3_norm,sensor_4_norm,sensor_5_norm,sensor_6_norm,sensor_7_norm,sensor_8_norm,sensor_9_norm,sensor_10_norm,sensor_11_norm,sensor_12_norm,sensor_13_norm,sensor_14_norm,sensor_15_norm,sensor_16_norm,sensor_17_norm,sensor_18_norm,sensor_19_norm,sensor_20_norm,sensor_21_norm,sensor_1_norm_ewma_mean,sensor_1_norm_ewma_std,sensor_2_norm_ewma_mean,sensor_2_norm_ewma_std,sensor_3_norm_ewma_mean,sensor_3_norm_ewma_std,sensor_4_norm_ewma_mean,sensor_4_norm_ewma_std,sensor_5_norm_ewma_mean,sensor_5_norm_ewma_std,sensor_6_norm_ewma_mean,sensor_6_norm_ewma_std,sensor_7_norm_ewma_mean,sensor_7_norm_ewma_std,sensor_8_norm_ewma_mean,sensor_8_norm_ewma_std,sensor_9_norm_ewma_mean,sensor_9_norm_ewma_std,sensor_10_norm_ewma_mean,sensor_10_norm_ewma_std,sensor_11_norm_ewma_mean,sensor_11_norm_ewma_std,sensor_12_norm_ewma_mean,sensor_12_norm_ewma_std,sensor_13_norm_ewma_mean,sensor_13_norm_ewma_std,sensor_14_norm_ewma_mean,sensor_14_norm_ewma_std,sensor_15_norm_ewma_mean,sensor_15_norm_ewma_std,sensor_16_norm_ewma_mean,sensor_16_norm_ewma_std,sensor_17_norm_ewma_mean,sensor_17_norm_ewma_std,sensor_18_norm_ewma_mean,sensor_18_norm_ewma_std,sensor_19_norm_ewma_mean,sensor_19_norm_ewma_std,sensor_20_norm_ewma_mean,sensor_20_norm_ewma_std,sensor_21_norm_ewma_mean,sensor_21_norm_ewma_std,xgb_preds,prediction_error,PC1,PC2,Confidence_Score,Predicted_RUL
11,65,42.0051,0.8414,100.0,445.0,548.72,1348.55,1123.26,3.91,5.71,138.87,2212.04,8323.73,1.02,41.87,130.66,2388.14,8094.76,9.3395,0.02,328,2212,100.0,10.48,6.3774,206,125,0,0.0,-2.2754248273840045,-1.0496589631833675,-0.5948205905594777,1.3322676295501878e-15,-1.184754619222442,0.5456917290640868,0.228389335642253,-0.23092440212016194,-0.15830044102604054,-1.1675121186860804,0.3243578672799034,0.27136059758800807,0.3229604636633874,-0.94775481090641,3.469446951953614e-18,-2.1768750024183356,0.0,0.0,-0.986119166437158,0.4061717918930841,4.0456981283734985e-14,8.864007934520059e-14,-0.9324442388890795,0.9098123493341534,-1.3051782375726126,0.6259019571519655,-0.9774124346918761,0.4538160188586786,5.618263304285222e-16,1.9202440933756875e-15,-0.44428572746871575,0.857234644855161,0.609856907874654,0.697021238983261,-0.21143637744136287,0.5929535091606208,-0.20328578836386463,0.27369046109633677,0.08058351033113459,0.6001361518210482,-1.27154843074553,0.5739493326726721,0.854891284435183,0.668361113763055,-0.3392066314519287,0.796502384189416,0.07309746061012089,0.17665824520110518,-0.8797507370187333,0.48742911104649833,-0.08147083585796988,0.19972923923947725,-1.2784648421001592,0.6174909836469897,0.0,0.0,-3.3319692723993328e-15,6.3463123162304494e-15,0.21606797628139995,0.8596528675556374,0.6751779406547181,0.7308683858994524,122.65366,-2.3463363647460938,-4.266639990599164,1.746065270831938,99.31338278431112,122.65366
11,66,35.0029,0.84,100.0,449.44,555.44,1369.81,1113.7,5.48,8.0,194.73,2223.06,8350.17,1.02,41.71,182.95,2388.09,8070.39,9.2998,0.02,334,2223,100.0,14.78,8.9587,205,125,5,5.684341886080802e-14,-0.8172791612883094,0.5514644505033837,-2.4091273658774415,-1.7763568394002505e-15,-0.17469039159224492,0.6016239825838056,0.06951465985665241,-0.3492608062728468,-0.20163773326380144,-1.184201643397249,-0.19481474930207063,-0.16079752226046304,-0.11721246443899591,-0.8516632036478459,3.469446951953614e-18,-0.16740409607150117,0.0,0.0,-0.44861158325018363,0.9055434839770325,4.343633357047553e-14,8.045426860217363e-14,-0.9115051338707576,0.8242870823563248,-0.9676068397406132,0.9435558476801221,-1.2377242403619788,0.7122604094893592,1.367021177323817e-16,1.980041762539274e-15,-0.3952683936729937,0.7831062607990391,0.6083600123672269,0.63048831772196,-0.16035437065990552,0.5483744742543889,-0.2298267007109523,0.2545765321624806,0.02927055695023712,0.554837131028985,-1.2556671966822062,0.5203698226888462,0.6640356419375005,0.7400112038796551,-0.3067686115989349,0.7241055180779915,0.038495656055736016,0.17753972377280292,-0.874643912769481,0.4410440738252893,-0.06665795661106626,0.18367315278676502,-1.0764537973676758,0.7183390852031531,0.0,0.0,-2.7261566774176357e-15,5.89812458366383e-15,0.09521714727565746,0.8232031800552417,0.717062584895139,0.6676965264541176,122.833405,-2.166595458984375,-3.633241281255949,1.2092812886326838,99.80180943223974,122.833405
11,67,25.0008,0.6207,60.0,462.54,536.42,1259.82,1044.25,7.05,9.02,175.74,1915.4,8012.99,0.94,36.65,164.98,2028.29,7873.46,10.8768,0.02,306,1915,84.93,14.31,8.6224,204,125,2,0.0,-1.2428422882995,-0.5425512468675299,-0.8916720611297785,1.7763568394002505e-15,-1.8562276196963718,0.7014574712999109,-0.060132255994475456,-0.17792312067581056,0.08908146973675168,-0.7261204558142814,1.1863133260702279,-0.08724021899439918,-0.38357767166907214,-0.8601081415656222,0.0,-1.0429012501839396,0.0,-1.4210854715202004e-14,0.42078860525510164,0.966365227917764,3.553881837584361e-14,7.488560674330134e-14,-0.9717482528578016,0.7576669083105462,-0.8903240046727798,0.8707976360262268,-1.1748056623197605,0.6594464020390113,4.3482115803563056e-16,1.911049482092843e-15,-0.6608973438590624,0.9244177231720176,0.6252868230822604,0.5715527574235707,-0.14213216799346368,0.4976941149825402,-0.22038968615910834,0.23123798149620414,0.04014526836596704,0.5024578174852686,-1.159385971069856,0.5175920527335922,0.7589952208707237,0.7022368110360765,-0.2668543583981102,0.6610310355981653,-0.0382449489851382,0.23502123831855443,-0.8720010452778703,0.39898314348954167,-0.05453832813632693,0.1683343912847667,-1.07035333424336,0.6499053240655033,0.0,0.0,-4.81428359337843e-15,7.089723250040674e-15,0.1544119578173746,0.7562883462012214,0.7623903381719799,0.6123999844045874,122.83948,-2.1605224609375,-4.362901510016513,1.3645534110472382,99.72882555586385,122.83948
11,68,42.0024,0.842,100.0,445.0,549.59,1356.57,1122.35,3.91,5.72,139.53,2212.06,8326.23,1.02,41.75,130.58,2388.14,8088.01,9.2707,0.02,333,2212,100.0,10.65,6.3889,203,125,0,0.0,-0.2654161304001572,0.3740204966383613,-0.7139812538365758,1.3322676295501878e-15,0.8440566373620476,2.048735884395901,0.2951188967525501,-0.09214142169924003,-0.15830044102604054,-1.6700576149834543,0.08951932504650784,0.27136059758800807,-0.08668441179681835,-2.781693969402757,3.469446951953614e-18,1.3725669252448116,0.0,0.0,0.5891624624842261,0.5847137746742943,2.9077215034781133e-14,6.926042051647704e-14,-0.8433242305927753,0.7430668890573068,-0.6604431862525724,0.9405550679081018,-1.0910194062319087,0.6252223992282179,5.9799324376555e-16,1.7666962807587499e-15,-0.387269347273406,1.036116375114429,0.8840957433211041,0.7760076227605253,-0.06263197440327933,0.4840088590230675,-0.19707181989367772,0.21556348897545907,0.004064230294692932,0.46159565118509116,-1.2522353608723282,0.5121495966417421,0.6372723307208662,0.6910554679893687,-0.16899709367336144,0.6367060620869086,-0.04705212404180732,0.21349494148423143,-1.2192179405733041,0.8561788481351638,-0.04462226847517658,0.15387015150292255,-0.6261860143364196,1.1541248481499775,0.0,0.0,-3.93895930367326e-15,6.704938312557785e-15,0.23345750412043853,0.7065537021900186,0.7300855084451279,0.5586267073154995,122.53184,-2.4681625366210938,-3.300646104840288,2.0257466409565748,98.36944129989085,122.53184
11,69,35.0074,0.84,100.0,449.44,555.15,1357.89,1123.12,5.48,8.0,194.81,2223.02,8352.54,1.02,41.59,183.17,2388.15,8071.2,9.2905,0.02,333,2223,100.0,15.04,9.0009,202,125,5,5.684341886080802e-14,-1.47717788593898,-1.5713006308560569,-1.1363833133917138,-1.7763568394002505e-15,-0.17469039159224492,0.7695620535856725,-0.07393211368804528,-0.2097502109424688,-0.20163773326380144,-1.7059452022796675,0.3901952723192424,0.03947569411556139,-0.06473110153070408,-1.0953816615965353,3.469446951953614e-18,-0.8796469336187347,0.0,0.0,1.848723881989963,1.5340594510483005,3.412561573042238e-14,6.365732256540158e-14,-0.9585703497466306,0.7198375671205697,-0.8260536307259332,0.9278650756358359,-1.0992673893518732,0.5658355883817765,1.6629322864449537e-16,1.8669618344462906e-15,-0.3486186280586494,0.9411790275203552,0.8632714360964802,0.7034681179481382,-0.06468654518232768,0.43782658977702565,-0.19937698190254882,0.1950526310015649,-0.03333612671594241,0.4258220045858295,-1.3347280593100261,0.4986301576515672,0.5923492291932982,0.6331030087331267,-0.1310929504390118,0.5821255182963473,-0.05026648358524309,0.1932471512794881,-1.1967022534866187,0.7760777004806206,-0.0365091287524172,0.14035813889686372,-0.6722698178422951,1.049018672078077,0.0,0.0,-3.2227848848235766e-15,6.272708555744506e-15,0.5271423000967157,0.9163541878269983,0.8762625889184319,0.6018003157344218,123.02385,-1.9761505126953125,-4.724025895405991,1.8642356635094115,99.00838885260482,123.02385
11,70,0.0007,0.0014,100.0,518.67,642.19,1589.03,1402.45,14.62,21.6,555.45,2388.03,9056.04,1.3,47.36,522.65,2387.98,8143.68,8.4162,0.03,393,2388,100.0,39.14,23.4271,201,125,3,0.0,-0.9855743478287533,-0.2310100652965555,-0.7174126930385295,-3.552713678800501e-15,-7.625421878402171,2.4071311633215973,-0.9943485038859871,-0.3536335364378639,-2.220446049250313e-16,-0.6887951835572841,1.6952012363386526,-1.6889912893489332,0.12196779856326659,-0.705191426373298,-1.3877787807814457e-17,-0.13050476487182353,0.0,0.0,1.8167939039786516,1.2988730967043496,2.792095832489104e-14,5.922811831412059e-14,-0.9634801675797438,0.6512101290851358,-0.7178638915569554,0.8734559607277442,-1.029839262749447,0.5348443936584657,-5.098898454364131e-16,2.2666999170512888e-15,-1.6716737644847441,3.0784955125393676,1.143973204682865,0.8937890790205946,-0.23371599221935666,0.5474429461807042,-0.227423628181697,0.18724644673373317,-0.027275012767589285,0.3854088687155868,-1.2172857182640728,0.5219096924621924,0.7928677759469991,0.7273112122790307,-0.41434719387717933,0.8236638891332891,-0.018951159558241327,0.18830243488963488,-1.107336648556924,0.729876141335093,-0.0298711053428868,0.1278234396289886,-0.573767080938573,0.9741016828608521,0.0,0.0,-2.6368239966738352e-15,5.82319900025215e-15,0.7616244098934313,0.9807857363888302,0.9531008630613259,0.5708207170135471,122.4197,-2.5802993774414062,-6.22138830461027,1.7390692454033587,97.58002452521684,122.4197
11,71,20.0054,0.7,100.0,491.19,607.64,1476.65,1249.09,9.35,13.65,335.25,2323.98,8729.2,1.08,44.26,315.54,2388.04,8064.86,9.172,0.02,364,2324,100.0,24.72,14.7029,200,125,1,2.2737367544323206e-13,0.16228153574500365,-1.5455178535721181,-0.5169204064483689,1.7763568394002505e-15,-1.3988149319203482,1.2430704000472308,-0.32677687386648596,-0.03304497483951075,0.5417730854581134,-0.7908886744162679,1.3403851611247297,-0.881052374550467,-0.06944093985801068,-1.5578523666868223,-0.5221511324097453,-0.9442863557318442,0.0,0.0,1.9681819807431071,0.3776336660691844,6.418508871004395e-14,9.718844085021087e-14,-0.7587962215206987,0.7459542496082444,-0.8683464301051668,0.8587412844819792,-0.9365812888765237,0.5268141350565408,-9.42086300115651e-17,2.251158381261721e-15,-1.622063067654854,2.786812756777173,1.161990876567295,0.8094658882977065,-0.2506361525188347,0.4966240634393437,-0.19208205484675403,0.18689996367722478,0.07618827781890213,0.4183969246590624,-1.1397589830190173,0.5029078400164296,0.8924163914338592,0.6945162065033794,-0.49920268127232253,0.7688140084877267,-0.028131119612744844,0.17155841955738782,-1.1892485973078146,0.6851342827478059,-0.11937656480958835,0.2311369105405431,-0.6411342218100768,0.8938921553202883,0.0,0.0,-2.157401451824047e-15,5.375266150508401e-15,0.9809985136842814,1.0137392888843455,0.8484704636082092,0.5668605925847392,122.46395,-2.5360488891601562,-5.573282876993873,2.1597534638880878,98.07647083481174,122.46395
11,72,20.0061,0.7011,100.0,491.19,606.97,1483.04,1242.45,9.35,13.65,335.44,2323.91,8725.3,1.08,44.37,315.6,2388.1,8067.56,9.1962,0.02,364,2324,100.0,24.65,14.7102,199,125,1,2.2737367544323206e-13,-1.2845595487392452,-0.44053248790167093,-1.3689394029214625,1.7763568394002505e-15,-1.3988149319203482,1.5566067742391825,-0.88063367051636,-0.2596620225532056,0.5417730854581134,-0.32858699262714064,1.461021756524428,-0.41800173645038546,0.10907437856633762,-0.9366553589085371,-0.5221511324097453,-0.9442863557318442,0.0,0.0,1.4498670132449842,0.4691567197802979,9.385574084335087e-14,1.1013605437446295e-13,-0.8543895537422526,0.7077894118414602,-0.7905620769772584,0.795995754362626,-1.0151918550665124,0.5079081303361366,2.45894182608765e-16,2.1736285601206e-15,-1.5814724975213075,2.5224004757935092,1.2337392215985472,0.7495602101273087,-0.365181155791112,0.5171029281301407,-0.2043693217024725,0.1712754556464712,0.16084006102603146,0.42315156548380706,-0.9922731665841306,0.5618646142873119,0.9957991850866899,0.6693969444176434,-0.48443887312287937,0.696201588395634,-0.0031846653983662147,0.16490176929203326,-1.1433225539624914,0.6281782425627104,-0.19260830437325324,0.2655658221954316,-0.6962527916140345,0.8178954027721941,0.0,0.0,-1.7651466424014927e-15,4.940591486971556e-15,1.0662473317862273,0.9365658238661904,0.7795043283667707,0.5354332495862091,122.374115,-2.625885009765625,-5.797486868609249,1.9829568500384431,98.06196589067133,122.374115
11,73,42.0037,0.8416,100.0,445.0,549.66,1347.07,1119.85,3.91,5.72,139.21,2212.02,8333.61,1.02,41.88,130.84,2388.1,8082.72,9.3661,0.02,328,2212,100.0,10.62,6.3368,198,125,0,0.0,-0.10369129271194966,-1.3123828535245383,-1.041345713389014,1.3322676295501878e-15,0.8440566373620476,1.319987203022912,0.16165977453195587,0.317545936503378,-0.15830044102604054,-1.1256333273279437,0.8527445873051687,0.14763731976436267,-0.40772461789822184,-0.23870275253426626,3.469446951953614e-18,-2.1768750024183356,0.0,0.0,0.3111715867922065,-0.22415903427362419,7.679106069001434e-14,1.0667952697811732e-13,-0.7178989608276519,0.709245769116963,-0.8854385818040366,0.7506099630492821,-1.0199471020342399,0.45954322185765467,4.434166275072055e-16,2.015119699793818e-15,-1.1404672002697882,2.485581135885337,1.2494206727666135,0.6789088513292125,-0.2693918957323724,0.5144472738571637,-0.10947563839231786,0.2627273297254806,0.102814515198382,0.40414874001526774,-1.016520468537551,0.5111095634148052,0.9697892582173223,0.6082791538450378,-0.3695159289615626,0.680151750137745,-0.0767373840347036,0.2220326500713205,-0.9788462264300868,0.6768480806706237,-0.15758861266902538,0.25265457692509846,-0.9654568299420891,0.9537710222990247,0.0,0.0,-1.4442108892375848e-15,4.526186281883678e-15,0.9289608326964053,0.9010608362916799,0.5970200806139716,0.6332977484526359,122.00456,-2.9954376220703125,-4.487863718580554,2.431516444895548,98.33810684048025,122.00456
11,74,35.0027,0.8419,100.0,449.44,555.05,1359.4,1123.05,5.48,8.0,195.1,2223.08,8353.01,1.03,41.92,182.98,2388.09,8073.46,9.265,0.02,332,2223,100.0,14.96,9.0073,197,125,5,5.684341886080802e-14,-1.7047291703012712,-1.3023933093080051,-1.1458410717435101,-1.7763568394002505e-15,-0.17469039159224492,1.3783375609673283,0.14123804662900125,-0.18208355279682992,4.9593892165543965,-0.2711504153529934,-0.1150406554446154,-0.16079752226046304,0.08169838016414233,-1.7636419495203655,3.469446951953614e-18,-1.591889771165968,0.0,0.0,1.1418514311468553,1.6293794081396953,7.316421672106774e-14,9.683545703506729e-14,-0.8973226352774009,0.7566597092431041,-0.9612485322593035,0.6997941919528808,-1.0428369147086527,0.4188118094011465,3.982145170584984e-17,2.0339228837314142e-15,-0.9648714168738711,2.2823210992454377,1.2728601069849252,0.6163287526610569,-0.1947319062121226,0.49437566229312746,-0.1226770773749564,0.2394721729096485,0.9858280972631118,2.0080347713533366,-0.8809986406858132,0.5527810673528905,0.7725474557333336,0.7051608350784764,-0.33156712774318087,0.6210448499544017,-0.04793088145309525,0.21091279580634525,-1.1215363579010464,0.6903843440645204,-0.12893613763829348,0.23734555841010085,-1.0793537283464307,0.8995251352005073,0.0,0.0,-1.1816270911943874e-15,4.135978768732927e-15,0.9676682142328507,0.8196229761013029,0.7847217765277394,0.7101440512924367,121.94313,-3.0568695068359375,-5.198093835654253,3.9011821657242156,93.21380998306863,121.94313
11,75,10.0012,0.251,100.0,489.05,604.66,1493.83,1300.12,10.52,15.49,394.93,2318.84,8786.47,1.26,45.02,372.39,2388.06,8134.01,8.6521,0.03,368,2319,100.0,28.58,17.3007,196,125,4,-1.1368683772161603e-13,-0.534028287371663,-1.4131872038649633,-1.3164447491518805,0.0,-0.6995215436232051,0.9012286238746926,-1.2533761637357894,0.05663553432020385,0.019253330110253555,-1.854093094310485,1.7665129405614348,-1.0445847544468614,-0.06975742073696997,-0.3280445146087887,-1.3877787807814457e-17,-1.1414207229634656,0.0,0.0,0.37300973512532243,2.1553203914890156,3.919129773148887e-14,1.1594383789721914e-13,-0.8312691174763576,0.7001801026158483,-1.0434191998239688,0.6591156763738883,-1.0925837936983305,0.39482347534878615,3.2581187759331687e-17,1.8398237032860542e-15,-0.91662598537375,2.0672539007511657,1.2052907464194282,0.5776015612393974,-0.38721268030733474,0.6206559814939279,-0.0900747843394727,0.2285492422566599,0.8100872305080465,1.858359483285889,-1.057924904981208,0.6375921923126148,0.9532684529748066,0.7550779951510428,-0.46120669623475913,0.6321409024045633,-0.05189934314107247,0.19098406519986014,-0.9772651136660904,0.7028807889345032,-0.1054932035222401,0.22099416707056166,-1.090638636458619,0.8140422941339492,0.0,0.0,-9.66785801886317e-16,3.771851561913616e-15,0.8595484907587545,0.7798006452586828,1.0339215247025169,0.8503619261149364,122.01688,-2.983123779296875,-5.6283405330490295,2.748918087945716,96.73715185153137,122.01688
11,76,35.0006,0.84,100.0,449.44,555.31,1358.39,1128.98,5.48,8.0,194.52,2223.03,8349.95,1.03,41.56,183.45,2388.1,8076.45,9.3096,0.02,334,2223,100.0,15.04,8.9349,195,125,5,5.684341886080802e-14,-1.1130958309594692,-1.482258471403059,-0.34463382851202723,-1.7763568394002505e-15,-0.17469039159224492,0.16078654620401664,-0.038070420301055466,-0.36221115689418915,4.9593892165543965,-1.8363810920002799,1.1347534816554659,-0.12741865286521792,0.27542588028251247,-0.5948416027986728,3.469446951953614e-18,-0.16740409607150117,0.0,0.0,1.848723881989963,0.5510723935434744,4.240077430045599e-14,1.0512040828090934e-13,-0.8825103381096506,0.6436176895240843,-1.1232081582928943,0.6223158039073757,-0.9565928909371844,0.46905263322002194,-2.9631663536059233e-16,1.8194434495065316e-15,-0.7817286046862035,1.8940744896059518,1.0153808918348077,0.6732707465442714,-0.3237322693971021,0.5790714799330869,-0.13955412480396662,0.23447505925304415,1.5645057734255645,2.3814549278357933,-1.1994623935301303,0.6578561302955983,0.9862657309167445,0.6869676536111711,-0.40051796107666066,0.5876757629591265,0.007614333845033891,0.21806535605070868,-0.9077335662356507,0.6545142276335713,-0.086312621063651,0.2044460381800439,-0.9227778109336884,0.8264784455625712,0.0,0.0,-7.910065651797138e-16,3.434334480310295e-15,1.0393985618917014,0.8119468221431286,0.9461307735826909,0.793836228100492,122.252174,-2.7478256225585938,-4.770284784737754,4.053161816405842,93.24312352715657,122.252174
11,77,42.0055,0.84,100.0,445.0,549.55,1353.98,1117.59,3.91,5.72,139.19,2212.04,8323.99,1.02,41.94,130.82,2388.19,8093.19,9.3072,0.02,330,2212,100.0,10.72,6.3576,194,125,0,0.0,-0.35783032336510995,-0.08574631145866733,-1.3372831848244169,1.3322676295501878e-15,0.8440566373620476,1.274440410437076,0.228389335642253,-0.21649097215637395,-0.15830044102604054,-0.8743605791792717,0.794034951746778,0.42601469486826804,0.2276801000377909,-1.8087465960725608,3.469446951953614e-18,-0.7570982313530766,0.0,0.0,1.2378078390989167,0.09876907371325666,3.469154260946399e-14,9.663496264711376e-14,-0.7871139717924615,0.6200234043437094,-0.9345787315957621,0.7033976614858151,-1.0258093080075903,0.4516226840404829,-2.1040537681413696e-19,1.7739455168046842e-15,-0.4861312879501578,1.8363363006756155,1.0624826224897657,0.6180367008857005,-0.22334652302631022,0.5698616581672303,-0.1535426425044043,0.2143848080641028,1.251268279888909,2.2651193659990088,-1.1403529727390649,0.6095555752835183,0.9513146801585688,0.6262810646385504,-0.25023929635940084,0.628878327596946,0.04762629133462607,0.21659033731571462,-1.0715541171150889,0.6961938325016866,-0.07061941723389627,0.18822830873508048,-0.8926542510099408,0.7506063110610784,0.0,0.0,-6.47187189692493e-16,3.1230739607277827e-15,1.0754729759293769,0.7388500747195331,0.7920650099700665,0.7964168556083508,122.89805,-2.1019515991210938,-4.205710258110686,3.6054153207534068,95.53932938020952,122.89805
11,78,35.0075,0.84,100.0,449.44,555.51,1366.26,1126.99,5.48,8.0,194.73,2222.97,8358.08,1.02,41.74,183.3,2388.09,8067.54,9.3014,0.02,334,2223,100.0,15.02,8.8948,193,125,5,5.684341886080802e-14,-0.6579932622348865,-0.08073488161289279,-0.6135043873704827,-1.7763568394002505e-15,-0.17469039159224492,0.6016239825838056,-0.2532405806197328,0.11636316379588606,-0.20163773326380144,-1.0537657536766367,0.7358830123682654,-0.16079752226046304,-0.3018691117090513,-0.809733146366354,3.469446951953614e-18,-0.16740409607150117,0.0,0.0,1.672005769279186,-0.04616671260720509,3.871915647334472e-14,8.787234340548635e-14,-0.7636374791456296,0.5632837337104328,-0.7793343952352403,0.7247857771353371,-0.9508447769826616,0.44156229755140775,-3.231461206538026e-16,1.7595907442667904e-15,-0.4295056704305372,1.6658477070352822,0.9786901425068638,0.5895984115841247,-0.2287818062251143,0.5156025258887728,-0.10446885954071514,0.22281272261462023,0.9871035502247797,2.1323260223591896,-1.1246098420004416,0.552486407346812,0.9121452860148772,0.5732233442551955,-0.23397715561413943,0.5700029270641868,-0.015918327400587996,0.2420157563105082,-1.0239503042516824,0.6386640485969544,-0.05777952319136967,0.17266270962083466,-0.760790586475679,0.7402106542418524,0.0,0.0,-5.295167915665851e-16,2.837153926357646e-15,1.1839334838111601,0.7109594921056308,0.6396592422287443,0.7969277236144828,122.38431,-2.615692138671875,-3.915197532131527,2.7525574398067043,97.72763488121913,122.38431
11,79,10.0029,0.2511,100.0,489.05,604.31,1494.46,1297.02,10.52,15.49,395.01,2318.87,8785.87,1.26,45.03,372.43,2388.05,8133.31,8.6236,0.03,368,2319,100.0,28.78,17.2272,192,125,4,-1.1368683772161603e-13,-1.271692655621461,-1.3043749924253791,-1.6830065021936103,0.0,-0.6995215436232051,1.0203815926795836,-0.9358949854133517,0.023757708253406402,0.019253330110253555,-1.8144708264456146,1.8413510242880005,-1.1470362138974828,-0.11345334424112506,-1.074465875086874,-1.3877787807814457e-17,-1.1414207229634656,0.0,0.0,1.7618465708384603,1.298752235354609,1.100897571062458e-14,1.0078145351781116e-13,-0.8560111475957808,0.5497856017019463,-0.8747963219970837,0.6894690760418891,-1.0839650906573794,0.49812843805378565,-2.6439228053492937e-16,1.5970227140430336e-15,-0.4785994655564768,1.5108094846172782,0.986270406174631,0.5335811179987432,-0.3573478388047938,0.5478653652342877,-0.08115493812360212,0.20817480099924657,0.8111307829312294,1.96848998903551,-1.250039111899564,0.5730666047943177,1.0810917838827176,0.6415269833757757,-0.39998789348383823,0.6353171084797639,-0.03365196682614019,0.22247393001981397,-1.0331349534944445,0.5780583157689843,-0.04727415533839336,0.15793602073377802,-0.8299960658370946,0.6871960964295873,0.0,0.0,-4.3324101128175144e-16,2.5753160095490936e-15,1.2890085905433966,0.6846640442083671,0.7594943318879923,0.7690412478143517,123.320984,-1.67901611328125,-5.882553276098977,2.7874050655722806,96.24496743155257,123.320984
11,80,42.003,0.841,100.0,445.0,549.35,1348.88,1125.78,3.91,5.71,139.36,2211.99,8332.86,1.02,41.95,130.96,2388.13,8084.75,9.346,0.02,330,2212,100.0,10.57,6.4354,191,125,0,0.0,-0.8199012881888228,-0.9910786362829447,-0.26483721533062243,1.3322676295501878e-15,-1.184754619222442,1.661588147416521,0.06156543286575159,0.2759110423771014,-0.15830044102604054,-0.8324817878211349,1.2050024006553455,0.24042977813279998,-0.2845277146116865,-0.7744902101763537,3.469446951953614e-18,-0.7570982313530766,0.0,0.0,-0.1521465393611321,1.3066444007026754,9.007343763238292e-15,9.12700645603563e-14,-0.8494457186126976,0.49751643533603007,-0.8959385609581493,0.6254375302079079,-0.9350327496888782,0.5602867599745708,2.5909521298728306e-17,1.583708720654752e-15,-0.6069913116775614,1.3964094648111727,1.1090554500367928,0.5552696699602901,-0.28118178941014915,0.5240123016625908,-0.016233850759837846,0.23776264847089287,0.634870560393544,1.8236650700542032,-1.1741195984307586,0.5454485635834774,1.1036209869322864,0.582465598519514,-0.28354831682626763,0.6308976347319788,-0.07926573915078497,0.2256074100690677,-0.9861086365275189,0.5333422783539926,-0.038678854367776384,0.14414558163052738,-0.8167419141127277,0.6222983984697971,0.0,0.0,-3.5446991832143296e-16,2.336110629795859e-15,1.0269803851062094,0.8525425398792099,0.8589761625815711,0.7303258844613436,122.87486,-2.1251373291015625,-4.521912116207358,2.737606276181404,97.80022350568828,122.87486
11,81,0.0015,0.0,100.0,518.67,642.4,1589.34,1396.98,14.62,21.61,553.6,2387.98,9056.0,1.3,47.04,522.81,2388.06,8138.19,8.4004,0.03,388,2388,100.0,39.04,23.4096,190,125,3,0.0,-0.562079749053797,-0.17953196154196346,-1.329529557424775,-3.552713678800501e-15,0.13114028520710946,0.2756765685755192,-1.6997990485331664,-0.35571563427168185,-2.220446049250313e-16,-1.9012781939457992,1.9129925299663897,-0.5576644082068714,-0.20994238555003802,-1.13297444292496,-1.3877787807814457e-17,-3.417230903347101,0.0,0.0,1.2534751860254136,1.133026055673288,7.369644897194966e-15,8.263805822013311e-14,-0.7971973605110793,0.4649386500782601,-0.7656828156097518,0.6363039363477289,-1.0067594420044956,0.5315714945590247,-6.24749242355677e-16,2.0417867682390496e-15,-0.47278556678943934,1.2982593083391456,0.957532017043834,0.605856564815373,-0.5391122001597887,0.7465280457536767,-0.07795781139835495,0.2555424347434699,0.5194395494128996,1.669638667929594,-1.306330252160766,0.5751686197362141,1.2507794493021231,0.6211758848211164,-0.33338760616819557,0.5814483437940742,-0.10302512940519462,0.21087184942778167,-1.0128115104179627,0.4861072893161202,-0.03164633539181704,0.1313294386805126,-1.2895580939735227,1.197756629068062,0.0,0.0,-2.9002084226299056e-16,2.118000095696406e-15,1.0681612580006101,0.7766320982768058,0.9088034158709741,0.6699345023615312,123.53763,-1.462371826171875,-5.7566383960379905,2.2820404637007776,97.67061200803545,123.53763
